-2.150219380855560303e-01 9.934236854314804077e-02 -6.751018762588500977e-01 3.564926385879516602e-01 3.491358160972595215e-01 -3.526366353034973145e-01 3.388193547725677490e-01
-2.231803387403488159e-01 1.069664210081100464e-01 -6.636767387390136719e-01 3.596301972866058350e-01 3.527932465076446533e-01 -3.565782308578491211e-01 3.425448834896087646e-01
-2.338065356016159058e-01 1.173877269029617310e-01 -6.484573483467102051e-01 3.634420633316040039e-01 3.573215603828430176e-01 -3.615656495094299316e-01 3.472163081169128418e-01
-2.435850948095321655e-01 1.270815581083297729e-01 -6.340127587318420410e-01 3.668453395366668701e-01 3.613579869270324707e-01 -3.660652041435241699e-01 3.512625992298126221e-01
-2.526030242443084717e-01 1.363266557455062866e-01 -6.202516555786132812e-01 3.698344528675079346e-01 3.649629056453704834e-01 -3.700395822525024414e-01 3.549505770206451416e-01
-2.609916925430297852e-01 1.451598405838012695e-01 -6.071813106536865234e-01 3.724703788757324219e-01 3.681358695030212402e-01 -3.736022114753723145e-01 3.581981658935546875e-01
-2.687756717205047607e-01 1.534204632043838501e-01 -5.947639942169189453e-01 3.747594356536865234e-01 3.710157275199890137e-01 -3.767762184143066406e-01 3.611370921134948730e-01
-2.759735882282257080e-01 1.613228768110275269e-01 -5.830208659172058105e-01 3.767622411251068115e-01 3.735533952713012695e-01 -3.796191215515136719e-01 3.637273609638214111e-01
-2.826518416404724121e-01 1.688929498195648193e-01 -5.718289613723754883e-01 3.785460889339447021e-01 3.758024871349334717e-01 -3.821965754032135010e-01 3.660545051097869873e-01
-2.888905704021453857e-01 1.760645508766174316e-01 -5.612556934356689453e-01 3.800858855247497559e-01 3.778772950172424316e-01 -3.843920528888702393e-01 3.681329488754272461e-01
-2.947129309177398682e-01 1.829409301280975342e-01 -5.512051582336425781e-01 3.814402520656585693e-01 3.796521127223968506e-01 -3.864643275737762451e-01 3.699497282505035400e-01
-3.001517653465270996e-01 1.895302087068557739e-01 -5.415983200073242188e-01 3.826022148132324219e-01 3.813023269176483154e-01 -3.882964253425598145e-01 3.716295063495635986e-01
-3.052226603031158447e-01 1.958312839269638062e-01 -5.326083302497863770e-01 3.836238980293273926e-01 3.827312886714935303e-01 -3.898619413375854492e-01 3.730612993240356445e-01
-3.099683225154876709e-01 2.018326222896575928e-01 -5.239733457565307617e-01 3.844836056232452393e-01 3.840433359146118164e-01 -3.913227617740631104e-01 3.744124770164489746e-01
-3.144186139106750488e-01 2.076301425695419312e-01 -5.157943367958068848e-01 3.852431178092956543e-01 3.851698637008666992e-01 -3.926106989383697510e-01 3.756003081798553467e-01
-3.186157047748565674e-01 2.132336348295211792e-01 -5.080412626266479492e-01 3.859114944934844971e-01 3.861546218395233154e-01 -3.937489986419677734e-01 3.766008913516998291e-01
-3.225350677967071533e-01 2.185941040515899658e-01 -5.006836056709289551e-01 3.864170312881469727e-01 3.870784044265747070e-01 -3.947353065013885498e-01 3.775445520877838135e-01
-3.261997401714324951e-01 2.237336784601211548e-01 -4.936836063861846924e-01 3.868790864944458008e-01 3.879033625125885010e-01 -3.956197500228881836e-01 3.783569335937500000e-01
-3.296990990638732910e-01 2.287449985742568970e-01 -4.870469868183135986e-01 3.872103393077850342e-01 3.885993659496307373e-01 -3.964037597179412842e-01 3.790542185306549072e-01
-3.329672813415527344e-01 2.335100919008255005e-01 -4.807591438293457031e-01 3.874962627887725830e-01 3.892038166522979736e-01 -3.970795571804046631e-01 3.796989321708679199e-01
-3.360468745231628418e-01 2.381987869739532471e-01 -4.747304022312164307e-01 3.877126276493072510e-01 3.897550404071807861e-01 -3.976816236972808838e-01 3.802422583103179932e-01
-3.389550447463989258e-01 2.426368892192840576e-01 -4.690760076045989990e-01 3.878615796566009521e-01 3.902208805084228516e-01 -3.981757164001464844e-01 3.807252049446105957e-01
-3.416998088359832764e-01 2.469632029533386230e-01 -4.636717438697814941e-01 3.879389166831970215e-01 3.906350433826446533e-01 -3.986375033855438232e-01 3.811229169368743896e-01
-3.443041145801544189e-01 2.511765360832214355e-01 -4.585401713848114014e-01 3.879847228527069092e-01 3.909882009029388428e-01 -3.989439606666564941e-01 3.815046250820159912e-01
-3.467543721199035645e-01 2.551977634429931641e-01 -4.536739885807037354e-01 3.880028426647186279e-01 3.912350833415985107e-01 -3.993078172206878662e-01 3.817821443080902100e-01
-3.490830063819885254e-01 2.591025829315185547e-01 -4.490612447261810303e-01 3.879402875900268555e-01 3.915429115295410156e-01 -3.994771242141723633e-01 3.820542395114898682e-01
-3.512711226940155029e-01 2.629385292530059814e-01 -4.447137713432312012e-01 3.878214955329895020e-01 3.916786611080169678e-01 -3.997223079204559326e-01 3.822382390499114990e-01
-3.533599078655242920e-01 2.665584087371826172e-01 -4.405478835105895996e-01 3.877527415752410889e-01 3.918627798557281494e-01 -3.998301625251770020e-01 3.823977708816528320e-01
-3.553220331668853760e-01 2.701244652271270752e-01 -4.366367161273956299e-01 3.875420987606048584e-01 3.919796943664550781e-01 -3.999571800231933594e-01 3.825242519378662109e-01
-3.572046458721160889e-01 2.735896706581115723e-01 -4.329141676425933838e-01 3.873708546161651611e-01 3.920675218105316162e-01 -3.999693989753723145e-01 3.826096653938293457e-01
-3.589815795421600342e-01 2.769310474395751953e-01 -4.294052124023437500e-01 3.871397376060485840e-01 3.921005427837371826e-01 -4.000033140182495117e-01 3.826616406440734863e-01
-3.606580495834350586e-01 2.801327109336853027e-01 -4.260842204093933105e-01 3.869178891181945801e-01 3.921345174312591553e-01 -3.999663889408111572e-01 3.826953768730163574e-01
-3.622523844242095947e-01 2.832607626914978027e-01 -4.229428470134735107e-01 3.866368830204010010e-01 3.921377956867218018e-01 -3.999276161193847656e-01 3.826925754547119141e-01
-3.637704849243164062e-01 2.862955033779144287e-01 -4.199900925159454346e-01 3.863595426082611084e-01 3.920964300632476807e-01 -3.998305201530456543e-01 3.826700747013092041e-01
-3.652098476886749268e-01 2.892294228076934814e-01 -4.171867072582244873e-01 3.860579729080200195e-01 3.920555412769317627e-01 -3.997347056865692139e-01 3.826057910919189453e-01
-3.665731549263000488e-01 2.920667529106140137e-01 -4.145693778991699219e-01 3.857255578041076660e-01 3.919831216335296631e-01 -3.995908498764038086e-01 3.825513422489166260e-01
-3.678796887397766113e-01 2.948252856731414795e-01 -4.121149778366088867e-01 3.853986561298370361e-01 3.918796181678771973e-01 -3.994151353836059570e-01 3.824522197246551514e-01
-3.691095113754272461e-01 2.974669337272644043e-01 -4.097779095172882080e-01 3.850545883178710938e-01 3.917618393898010254e-01 -3.992496430873870850e-01 3.823729455471038818e-01
-3.702836930751800537e-01 3.000585436820983887e-01 -4.076258838176727295e-01 3.846599161624908447e-01 3.916650712490081787e-01 -3.990392386913299561e-01 3.822287321090698242e-01
-3.713866770267486572e-01 3.025328218936920166e-01 -4.055782854557037354e-01 3.843036293983459473e-01 3.915276229381561279e-01 -3.988218605518341064e-01 3.821126222610473633e-01
-3.724519908428192139e-01 3.049224019050598145e-01 -4.036623537540435791e-01 3.839288055896759033e-01 3.913691639900207520e-01 -3.986046910285949707e-01 3.819708228111267090e-01
-3.734529912471771240e-01 3.072308599948883057e-01 -4.019217491149902344e-01 3.835336267948150635e-01 3.912025392055511475e-01 -3.983457088470458984e-01 3.818168938159942627e-01
-3.744047880172729492e-01 3.094875812530517578e-01 -4.002398550510406494e-01 3.831258416175842285e-01 3.910559415817260742e-01 -3.980984091758728027e-01 3.816464543342590332e-01
-3.753293752670288086e-01 3.116261661052703857e-01 -3.987159430980682373e-01 3.827221989631652832e-01 3.908577859401702881e-01 -3.978286683559417725e-01 3.814823627471923828e-01
-3.761863708496093750e-01 3.137167990207672119e-01 -3.972938060760498047e-01 3.823123872280120850e-01 3.906829357147216797e-01 -3.975533246994018555e-01 3.812856972217559814e-01
-3.770014047622680664e-01 3.156917393207550049e-01 -3.959553539752960205e-01 3.819137215614318848e-01 3.904941082000732422e-01 -3.972671926021575928e-01 3.811339437961578369e-01
-3.777802288532257080e-01 3.176194429397583008e-01 -3.947569727897644043e-01 3.814879953861236572e-01 3.903043270111083984e-01 -3.969777524471282959e-01 3.809265494346618652e-01
-3.785347640514373779e-01 3.194485902786254883e-01 -3.935986459255218506e-01 3.810875117778778076e-01 3.901126384735107422e-01 -3.966838717460632324e-01 3.807498812675476074e-01
-3.792288005352020264e-01 3.212012648582458496e-01 -3.925724029541015625e-01 3.806605041027069092e-01 3.899150788784027100e-01 -3.963984251022338867e-01 3.805710077285766602e-01
-3.799048364162445068e-01 3.229014277458190918e-01 -3.916037082672119141e-01 3.802638351917266846e-01 3.897081613540649414e-01 -3.961142003536224365e-01 3.803603053092956543e-01
