-3.075646162033081055e-01 -1.183485016226768494e-01 7.507900595664978027e-01 5.706620216369628906e-01 -4.535057395696640015e-02
-2.914938926696777344e-01 -9.933640062808990479e-02 7.568036317825317383e-01 5.747082233428955078e-01 -4.606831446290016174e-02
-2.650790810585021973e-01 -6.836477667093276978e-02 7.647766470909118652e-01 5.813507437705993652e-01 -4.698252677917480469e-02
-2.329997271299362183e-01 -3.106538578867912292e-02 7.715293765068054199e-01 5.892463326454162598e-01 -4.772093147039413452e-02
-1.939691007137298584e-01 1.383783854544162750e-02 7.759730815887451172e-01 5.981060266494750977e-01 -4.816104471683502197e-02
-1.464817523956298828e-01 6.747881323099136353e-02 7.766675353050231934e-01 6.070097088813781738e-01 -4.813123866915702820e-02
-8.928556740283966064e-02 1.306619793176651001e-01 7.711465358734130859e-01 6.148558259010314941e-01 -4.733669385313987732e-02
-2.241054922342300415e-02 2.027933746576309204e-01 7.565965652465820312e-01 6.195659041404724121e-01 -4.552305489778518677e-02
5.099373310804367065e-02 2.795793116092681885e-01 7.309695482254028320e-01 6.189702153205871582e-01 -4.236128926277160645e-02
1.317407041788101196e-01 3.610221743583679199e-01 6.910814642906188965e-01 6.109724640846252441e-01 -3.776694089174270630e-02
2.175741940736770630e-01 4.443626999855041504e-01 6.344088315963745117e-01 5.930861234664916992e-01 -3.126585483551025391e-02
3.001586496829986572e-01 5.204030871391296387e-01 5.643737316131591797e-01 5.657043457031250000e-01 -2.337272092700004578e-02
3.736450672149658203e-01 5.845327973365783691e-01 4.862975180149078369e-01 5.310500860214233398e-01 -1.453655678778886795e-02
4.352825284004211426e-01 6.346745491027832031e-01 4.062682986259460449e-01 4.925806224346160889e-01 -5.266227293759584427e-03
4.838399291038513184e-01 6.714729666709899902e-01 3.297296464443206787e-01 4.541875720024108887e-01 3.866726066917181015e-03
5.208474993705749512e-01 6.971629261970520020e-01 2.598150968551635742e-01 4.183507263660430908e-01 1.267425715923309326e-02
5.480703711509704590e-01 7.143507599830627441e-01 1.984718590974807739e-01 3.866402506828308105e-01 2.097686752676963806e-02
5.676885247230529785e-01 7.255550026893615723e-01 1.452078819274902344e-01 3.596914112567901611e-01 2.892375923693180084e-02
5.815846920013427734e-01 7.326993942260742188e-01 9.966698288917541504e-02 3.371284306049346924e-01 3.635686263442039490e-02
5.911183953285217285e-01 7.370002865791320801e-01 6.099006906151771545e-02 3.190415501594543457e-01 4.361568763852119446e-02
5.974597930908203125e-01 7.395749092102050781e-01 2.811934053897857666e-02 3.044987022876739502e-01 5.060216039419174194e-02
6.013302803039550781e-01 7.409954071044921875e-01 -2.768606464087497443e-05 2.932618856430053711e-01 5.766453593969345093e-02
6.033069491386413574e-01 7.417030334472656250e-01 -2.415815740823745728e-02 2.848716080188751221e-01 6.451265513896942139e-02
6.038565039634704590e-01 7.420095801353454590e-01 -4.478036984801292419e-02 2.786368727684020996e-01 7.166102528572082520e-02
6.032087206840515137e-01 7.419893145561218262e-01 -6.270658224821090698e-02 2.746632695198059082e-01 7.886116951704025269e-02
6.015399694442749023e-01 7.419512271881103516e-01 -7.822111994028091431e-02 2.721906900405883789e-01 8.632361143827438354e-02
5.990513563156127930e-01 7.417473793029785156e-01 -9.147217869758605957e-02 2.715337872505187988e-01 9.407719224691390991e-02
5.957806706428527832e-01 7.415660023689270020e-01 -1.032543331384658813e-01 2.720837891101837158e-01 1.021474972367286682e-01
5.918157696723937988e-01 7.413876652717590332e-01 -1.131758838891983032e-01 2.739558219909667969e-01 1.106248423457145691e-01
5.872144699096679688e-01 7.411848306655883789e-01 -1.217206493020057678e-01 2.769962847232818604e-01 1.195044964551925659e-01
5.819062590599060059e-01 7.410320043563842773e-01 -1.289668530225753784e-01 2.810774743556976318e-01 1.289176940917968750e-01
5.759918689727783203e-01 7.408226132392883301e-01 -1.344568580389022827e-01 2.864873111248016357e-01 1.387861967086791992e-01
5.693548321723937988e-01 7.406479716300964355e-01 -1.389469504356384277e-01 2.927491962909698486e-01 1.492222994565963745e-01
5.620105862617492676e-01 7.403982281684875488e-01 -1.418857127428054810e-01 3.002596497535705566e-01 1.602093577384948730e-01
5.539777874946594238e-01 7.401093244552612305e-01 -1.433903425931930542e-01 3.086470663547515869e-01 1.718226820230484009e-01
5.451710820198059082e-01 7.396743297576904297e-01 -1.435922682285308838e-01 3.181111812591552734e-01 1.840028017759323120e-01
5.355679392814636230e-01 7.391210198402404785e-01 -1.417679190635681152e-01 3.287176191806793213e-01 1.967578977346420288e-01
5.250892639160156250e-01 7.383233308792114258e-01 -1.385558992624282837e-01 3.403203487396240234e-01 2.101055979728698730e-01
5.137160420417785645e-01 7.372956871986389160e-01 -1.333091855049133301e-01 3.528702557086944580e-01 2.240583151578903198e-01
5.014773607254028320e-01 7.358751296997070312e-01 -1.261195391416549683e-01 3.664063215255737305e-01 2.384293377399444580e-01
4.881437420845031738e-01 7.340239286422729492e-01 -1.172803863883018494e-01 3.807747364044189453e-01 2.533387243747711182e-01
4.738666415214538574e-01 7.316234111785888672e-01 -1.058504357933998108e-01 3.960518240928649902e-01 2.685447335243225098e-01
4.585980772972106934e-01 7.286018133163452148e-01 -9.243545681238174438e-02 4.118096530437469482e-01 2.840701639652252197e-01
4.423035085201263428e-01 7.248253822326660156e-01 -7.654596865177154541e-02 4.282097518444061279e-01 2.996213436126708984e-01
4.249696731567382812e-01 7.201544642448425293e-01 -5.883632227778434753e-02 4.448449313640594482e-01 3.153245747089385986e-01
4.067663252353668213e-01 7.145645022392272949e-01 -3.887959197163581848e-02 4.615558087825775146e-01 3.307467699050903320e-01
3.876995742321014404e-01 7.079449892044067383e-01 -1.693086698651313782e-02 4.781286716461181641e-01 3.458457589149475098e-01
3.678963482379913330e-01 7.002007961273193359e-01 6.731955334544181824e-03 4.943465590476989746e-01 3.604819774627685547e-01
3.475539982318878174e-01 6.913933157920837402e-01 3.193010762333869934e-02 5.098667740821838379e-01 3.744300305843353271e-01
3.268773257732391357e-01 6.815709471702575684e-01 5.803413316607475281e-02 5.244694352149963379e-01 3.875255584716796875e-01
3.061022758483886719e-01 6.706932783126831055e-01 8.474754542112350464e-02 5.379686951637268066e-01 3.998493552207946777e-01
2.853541672229766846e-01 6.590092778205871582e-01 1.116988137364387512e-01 5.502649545669555664e-01 4.111103117465972900e-01
2.650616168975830078e-01 6.466819643974304199e-01 1.382673233747482300e-01 5.610293745994567871e-01 4.215125441551208496e-01
2.453857958316802979e-01 6.339563131332397461e-01 1.636981964111328125e-01 5.703598260879516602e-01 4.310193955898284912e-01
2.266142815351486206e-01 6.210206747055053711e-01 1.878053396940231323e-01 5.782366394996643066e-01 4.397167861461639404e-01
2.089613974094390869e-01 6.082333326339721680e-01 2.097961008548736572e-01 5.846278071403503418e-01 4.478652179241180420e-01
1.926461607217788696e-01 5.958750247955322266e-01 2.292405068874359131e-01 5.896331071853637695e-01 4.556338191032409668e-01
1.776878386735916138e-01 5.839629769325256348e-01 2.462196648120880127e-01 5.934705138206481934e-01 4.632309377193450928e-01
1.644058376550674438e-01 5.731160044670104980e-01 2.593799233436584473e-01 5.960830450057983398e-01 4.710793793201446533e-01
1.528013199567794800e-01 5.632726550102233887e-01 2.687937021255493164e-01 5.977823734283447266e-01 4.793558120727539062e-01
1.431065350770950317e-01 5.548419356346130371e-01 2.740374207496643066e-01 5.984757542610168457e-01 4.882634282112121582e-01
1.355472654104232788e-01 5.478941202163696289e-01 2.747282087802886963e-01 5.983923077583312988e-01 4.978855848312377930e-01
1.299229562282562256e-01 5.425479412078857422e-01 2.710516154766082764e-01 5.977081060409545898e-01 5.079742670059204102e-01
1.262853741645812988e-01 5.386620759963989258e-01 2.631696164608001709e-01 5.962925553321838379e-01 5.187216997146606445e-01
1.240746900439262390e-01 5.357680320739746094e-01 2.500738203525543213e-01 5.940960645675659180e-01 5.311035513877868652e-01
1.234872415661811829e-01 5.336849689483642578e-01 2.301132082939147949e-01 5.906447768211364746e-01 5.460018515586853027e-01
1.250711083412170410e-01 5.323894023895263672e-01 2.015966325998306274e-01 5.854741930961608887e-01 5.634691119194030762e-01
1.291488111019134521e-01 5.318816304206848145e-01 1.628483384847640991e-01 5.778087377548217773e-01 5.831295251846313477e-01
1.355330049991607666e-01 5.311161279678344727e-01 1.138916686177253723e-01 5.670343041419982910e-01 6.041914820671081543e-01
1.445892453193664551e-01 5.293797850608825684e-01 5.320281907916069031e-02 5.517241954803466797e-01 6.257961988449096680e-01
1.558768153190612793e-01 5.252048373222351074e-01 -1.927137374877929688e-02 5.306099653244018555e-01 6.464858651161193848e-01
1.689242124557495117e-01 5.169837474822998047e-01 -1.037677004933357239e-01 5.020973086357116699e-01 6.643214225769042969e-01
1.831805557012557983e-01 5.029159784317016602e-01 -1.980964392423629761e-01 4.652341604232788086e-01 6.766353249549865723e-01
1.976037919521331787e-01 4.818105995655059814e-01 -2.986339032649993896e-01 4.194168746471405029e-01 6.809687614440917969e-01
2.109005898237228394e-01 4.531825184822082520e-01 -4.001821279525756836e-01 3.656521141529083252e-01 6.754992604255676270e-01
2.221982777118682861e-01 4.178265035152435303e-01 -4.964415431022644043e-01 3.065690696239471436e-01 6.600076556205749512e-01
2.309215813875198364e-01 3.777153789997100830e-01 -5.833104252815246582e-01 2.450800240039825439e-01 6.353667974472045898e-01
2.367179691791534424e-01 3.352530598640441895e-01 -6.571826934814453125e-01 1.846900284290313721e-01 6.046242117881774902e-01
2.401754558086395264e-01 2.930149137973785400e-01 -7.175747752189636230e-01 1.279082745313644409e-01 5.702490806579589844e-01
2.416620403528213501e-01 2.525761425495147705e-01 -7.651528716087341309e-01 7.642444968223571777e-02 5.352618098258972168e-01
2.415498793125152588e-01 2.150588929653167725e-01 -8.020681142807006836e-01 3.067881613969802856e-02 5.011474490165710449e-01
2.405039072036743164e-01 1.809775978326797485e-01 -8.299940228462219238e-01 -9.263935498893260956e-03 4.694987833499908447e-01
2.387395650148391724e-01 1.503216922283172607e-01 -8.509528040885925293e-01 -4.388757422566413879e-02 4.408628344535827637e-01
2.362840175628662109e-01 1.229344680905342102e-01 -8.667365312576293945e-01 -7.383702695369720459e-02 4.151780605316162109e-01
2.335537523031234741e-01 9.838754683732986450e-02 -8.784000277519226074e-01 -9.985795617103576660e-02 3.927012681961059570e-01
2.304314970970153809e-01 7.643996179103851318e-02 -8.870355486869812012e-01 -1.224801614880561829e-01 3.731286525726318359e-01
2.269267439842224121e-01 5.665130540728569031e-02 -8.933570981025695801e-01 -1.422830075025558472e-01 3.563193976879119873e-01
2.230676412582397461e-01 3.869412466883659363e-02 -8.979435563087463379e-01 -1.598050892353057861e-01 3.419110774993896484e-01
2.187807410955429077e-01 2.228894643485546112e-02 -9.011762142181396484e-01 -1.753666698932647705e-01 3.297969698905944824e-01
2.141302227973937988e-01 7.255753502249717712e-03 -9.033197164535522461e-01 -1.894717067480087280e-01 3.197022080421447754e-01
2.089382708072662354e-01 -6.816846784204244614e-03 -9.046821594238281250e-01 -2.022303193807601929e-01 3.113702237606048584e-01
2.032110095024108887e-01 -1.993942260742187500e-02 -9.053353071212768555e-01 -2.139333188533782959e-01 3.048083484172821045e-01
1.969186514616012573e-01 -3.234676644206047058e-02 -9.054473638534545898e-01 -2.248101830482482910e-01 2.996702194213867188e-01
1.900457888841629028e-01 -4.417382553219795227e-02 -9.050307869911193848e-01 -2.349988371133804321e-01 2.960170805454254150e-01
1.824314296245574951e-01 -5.559732392430305481e-02 -9.042102098464965820e-01 -2.446201592683792114e-01 2.935857474803924561e-01
1.741332858800888062e-01 -6.666402518749237061e-02 -9.029238224029541016e-01 -2.538189589977264404e-01 2.924687862396240234e-01
1.650612354278564453e-01 -7.745449244976043701e-02 -9.012369513511657715e-01 -2.626274526119232178e-01 2.924967408180236816e-01
1.551301330327987671e-01 -8.810891211032867432e-02 -8.991232514381408691e-01 -2.711323201656341553e-01 2.936596870422363281e-01
1.443837881088256836e-01 -9.868630021810531616e-02 -8.965072035789489746e-01 -2.794361710548400879e-01 2.959807217121124268e-01
1.325963288545608521e-01 -1.092272847890853882e-01 -8.934138417243957520e-01 -2.874879539012908936e-01 2.994162440299987793e-01
1.198272928595542908e-01 -1.198818460106849670e-01 -8.896899819374084473e-01 -2.954077124595642090e-01 3.040654361248016357e-01
1.059749945998191833e-01 -1.306760907173156738e-01 -8.852801322937011719e-01 -3.032153248786926270e-01 3.098910450935363770e-01
9.083802253007888794e-02 -1.417089998722076416e-01 -8.800641894340515137e-01 -3.108484447002410889e-01 3.170603811740875244e-01
7.436893880367279053e-02 -1.530392169952392578e-01 -8.738753199577331543e-01 -3.183453977108001709e-01 3.256476521492004395e-01
5.638099089264869690e-02 -1.647951751947402954e-01 -8.664480447769165039e-01 -3.257632255554199219e-01 3.358720242977142334e-01
3.668473288416862488e-02 -1.771375387907028198e-01 -8.575413823127746582e-01 -3.330494165420532227e-01 3.478181362152099609e-01
1.500289887189865112e-02 -1.901463419198989868e-01 -8.466889858245849609e-01 -3.401644825935363770e-01 3.619740605354309082e-01
-9.031761437654495239e-03 -2.041038870811462402e-01 -8.334175944328308105e-01 -3.470688164234161377e-01 3.784419298171997070e-01
-3.578070551156997681e-02 -2.191412895917892456e-01 -8.169221282005310059e-01 -3.536318838596343994e-01 3.978437483310699463e-01
-6.587433069944381714e-02 -2.355761229991912842e-01 -7.961331009864807129e-01 -3.597499430179595947e-01 4.206145107746124268e-01
-9.992524236440658569e-02 -2.536694407463073730e-01 -7.695708274841308594e-01 -3.650986850261688232e-01 4.473595023155212402e-01
-1.388154029846191406e-01 -2.737736999988555908e-01 -7.349628806114196777e-01 -3.692661225795745850e-01 4.788009524345397949e-01
-1.834520548582077026e-01 -2.961802184581756592e-01 -6.892516016960144043e-01 -3.713306486606597900e-01 5.154303312301635742e-01
-2.346931546926498413e-01 -3.205655813217163086e-01 -6.280452609062194824e-01 -3.700855374336242676e-01 5.574519634246826172e-01
-2.928976714611053467e-01 -3.466521203517913818e-01 -5.453950762748718262e-01 -3.631691336631774902e-01 6.039003729820251465e-01
-3.556256592273712158e-01 -3.716651797294616699e-01 -4.366929531097412109e-01 -3.478870689868927002e-01 6.508987545967102051e-01
-4.183988273143768311e-01 -3.922430276870727539e-01 -2.988162040710449219e-01 -3.208934366703033447e-01 6.919711828231811523e-01
-4.762330353260040283e-01 -4.035746455192565918e-01 -1.271461248397827148e-01 -2.779822647571563721e-01 7.189502120018005371e-01
-5.181989073753356934e-01 -3.997461497783660889e-01 6.787040829658508301e-02 -2.186225205659866333e-01 7.206044197082519531e-01
-5.357049107551574707e-01 -3.791901767253875732e-01 2.597224414348602295e-01 -1.496226489543914795e-01 6.923816204071044922e-01
-5.298267602920532227e-01 -3.466483056545257568e-01 4.255237281322479248e-01 -8.090726286172866821e-02 6.414842605590820312e-01
-5.086767077445983887e-01 -3.096467256546020508e-01 5.551212430000305176e-01 -1.994498446583747864e-02 5.803529620170593262e-01
-4.808115065097808838e-01 -2.740703225135803223e-01 6.500484347343444824e-01 2.960359305143356323e-02 5.198715329170227051e-01
-4.524183571338653564e-01 -2.433982491493225098e-01 7.174696326255798340e-01 6.789504736661911011e-02 4.655132293701171875e-01
-4.270168840885162354e-01 -2.183913439512252808e-01 7.647132277488708496e-01 9.629560261964797974e-02 4.194074273109436035e-01
-4.062367677688598633e-01 -1.991355717182159424e-01 7.975423932075500488e-01 1.164297237992286682e-01 3.816895484924316406e-01
-3.908065259456634521e-01 -1.852858364582061768e-01 8.200880885124206543e-01 1.294010281562805176e-01 3.516393005847930908e-01
-3.811240196228027344e-01 -1.765334755182266235e-01 8.349941372871398926e-01 1.360328793525695801e-01 3.284207582473754883e-01
-3.779073059558868408e-01 -1.727697253227233887e-01 8.436403274536132812e-01 1.365255862474441528e-01 3.113975524902343750e-01
-3.815728127956390381e-01 -1.740563362836837769e-01 8.467485308647155762e-01 1.303892284631729126e-01 3.002035617828369141e-01
-3.935711681842803955e-01 -1.810381710529327393e-01 8.437915444374084473e-01 1.165386065840721130e-01 2.945530116558074951e-01
-4.154665768146514893e-01 -1.946358680725097656e-01 8.330886363983154297e-01 9.274552762508392334e-02 2.947303950786590576e-01
-4.499134719371795654e-01 -2.164751887321472168e-01 8.106100559234619141e-01 5.531669780611991882e-02 3.009446859359741211e-01
-4.995631277561187744e-01 -2.485996037721633911e-01 7.683305144309997559e-01 -1.770570059306919575e-03 3.135281503200531006e-01
-5.656482577323913574e-01 -2.924585640430450439e-01 6.908951401710510254e-01 -8.661437034606933594e-02 3.311674296855926514e-01
-6.409264206886291504e-01 -3.450596630573272705e-01 5.537304878234863281e-01 -2.057542800903320312e-01 3.481305837631225586e-01
-6.987611055374145508e-01 -3.916523754596710205e-01 3.363486528396606445e-01 -3.500653207302093506e-01 3.502359688282012939e-01
-7.021303176879882812e-01 -4.085417091846466064e-01 6.508992612361907959e-02 -4.809774756431579590e-01 3.233122527599334717e-01
-6.502888202667236328e-01 -3.908922374248504639e-01 -1.826200634241104126e-01 -5.619640946388244629e-01 2.741786241531372070e-01
-5.805506110191345215e-01 -3.578476309776306152e-01 -3.580045104026794434e-01 -5.972056388854980469e-01 2.237950116395950317e-01
-5.212588310241699219e-01 -3.263655602931976318e-01 -4.654577374458312988e-01 -6.093638539314270020e-01 1.838465481996536255e-01
-4.959620535373687744e-01 -3.119408488273620605e-01 -5.039172768592834473e-01 -6.123870611190795898e-01 1.666253656148910522e-01
-1.254483461380004883e-01 -1.377040594816207886e-01 -8.727756142616271973e-01 -4.511794745922088623e-01 -2.582750166766345501e-04
-1.393561959266662598e-01 -1.404266357421875000e-01 -8.600183129310607910e-01 -4.702740311622619629e-01 -8.426567539572715759e-03
-2.335682064294815063e-01 -1.950114965438842773e-01 -7.841182351112365723e-01 -5.399929881095886230e-01 -3.134517744183540344e-02
-5.318765640258789062e-01 -3.728928267955780029e-01 4.851390719413757324e-01 -5.312278866767883301e-01 -2.459579110145568848e-01
-7.313154637813568115e-02 -8.419837802648544312e-02 9.607428312301635742e-01 -2.173727552872151136e-04 -2.540384232997894287e-01
1.451851874589920044e-01 -2.817384526133537292e-02 8.895013928413391113e-01 -7.423973828554153442e-02 -4.259145855903625488e-01
4.002377092838287354e-01 1.388970669358968735e-02 5.877709984779357910e-01 -2.572350502014160156e-01 -6.541958451271057129e-01
5.518897771835327148e-01 5.209116637706756592e-02 2.405925542116165161e-01 -3.291648626327514648e-01 -7.255824804306030273e-01
6.130500435829162598e-01 7.990468293428421021e-02 9.028985351324081421e-02 -3.063091337680816650e-01 -7.181972861289978027e-01
6.452354192733764648e-01 1.036555469036102295e-01 6.699451059103012085e-02 -2.649261951446533203e-01 -7.058700919151306152e-01
6.625200510025024414e-01 1.278005391359329224e-01 9.635715186595916748e-02 -2.304949015378952026e-01 -6.944937705993652344e-01
6.692660450935363770e-01 1.555199027061462402e-01 1.409526467323303223e-01 -2.094000130891799927e-01 -6.813079118728637695e-01
6.691405177116394043e-01 1.895974874496459961e-01 1.831425726413726807e-01 -2.006545662879943848e-01 -6.652069091796875000e-01
6.654729843139648438e-01 2.315979301929473877e-01 2.151940315961837769e-01 -2.000125497579574585e-01 -6.459060311317443848e-01
6.601891517639160156e-01 2.820318043231964111e-01 2.341583520174026489e-01 -2.023837417364120483e-01 -6.235536336898803711e-01
6.535889506340026855e-01 3.398051559925079346e-01 2.406231462955474854e-01 -2.026745527982711792e-01 -5.986464023590087891e-01
6.448274254798889160e-01 4.026116430759429932e-01 2.370720952749252319e-01 -1.966937780380249023e-01 -5.720224976539611816e-01
6.322669386863708496e-01 4.675205647945404053e-01 2.273778617382049561e-01 -1.818650513887405396e-01 -5.448737144470214844e-01
6.140460371971130371e-01 5.312266945838928223e-01 2.163305431604385376e-01 -1.562341153621673584e-01 -5.191700458526611328e-01
5.884926915168762207e-01 5.908798575401306152e-01 2.089744955301284790e-01 -1.196007579565048218e-01 -4.965507388114929199e-01
5.539090037345886230e-01 6.439345479011535645e-01 2.100020349025726318e-01 -7.203541696071624756e-02 -4.787934124469757080e-01
5.086694955825805664e-01 6.877694725990295410e-01 2.231324166059494019e-01 -1.485123392194509506e-02 -4.671401381492614746e-01
